exercise_name,stable_key,image_asset_name,mapping_confidence,needs_review,reason
인터벌 러닝,ex_faae2044,exercise_images/stable_key/ex_faae2044.png,HIGH,0,user_approved_stable_key_asset
디클라인 푸시업,ex_fb67af37,exercise_images/stable_key/ex_fb67af37.png,HIGH,0,user_approved_stable_key_asset
원암 덤벨 오버헤드 트라이셉스 익스텐션,ex_fdbdf454,exercise_images/stable_key/ex_fdbdf454.png,HIGH,0,user_approved_stable_key_asset
EZ바 라잉 트라이셉스 익스텐션,ez_bar_lying_triceps_extension,exercise_images/stable_key/ez_bar_lying_triceps_extension.png,HIGH,0,user_approved_stable_key_asset
EZ바 프리처 컬,ez_bar_preacher_curl,exercise_images/stable_key/ez_bar_preacher_curl.png,HIGH,0,user_approved_stable_key_asset
EZ바 리버스 컬,ez_bar_reverse_curl,exercise_images/stable_key/ez_bar_reverse_curl.png,HIGH,0,user_approved_stable_key_asset
EZ바 스파이더 컬,ez_bar_spider_curl,exercise_images/stable_key/ez_bar_spider_curl.png,HIGH,0,user_approved_stable_key_asset
페이스풀,face_pull,exercise_images/stable_key/face_pull.png,HIGH,0,user_approved_stable_key_asset
짐내스틱 링 인버티드 로우,gymnastic_ring_inverted_row,exercise_images/stable_key/gymnastic_ring_inverted_row.png,HIGH,0,user_approved_stable_key_asset
하프 닐링 원암 덤벨 프레스,half_kneeling_single_arm_dumbbell_press,exercise_images/stable_key/half_kneeling_single_arm_dumbbell_press.png,HIGH,0,user_approved_stable_key_asset
하프 닐링 원암 케틀벨 프레스,half_kneeling_single_arm_kettlebell_press,exercise_images/stable_key/half_kneeling_single_arm_kettlebell_press.png,HIGH,0,user_approved_stable_key_asset
힙 어덕션 머신,hip_adduction_machine,exercise_images/stable_key/hip_adduction_machine.png,HIGH,0,user_approved_stable_key_asset
케틀벨 파머스 캐리,kettlebell_farmer_carry,exercise_images/stable_key/kettlebell_farmer_carry.png,HIGH,0,user_approved_stable_key_asset
케틀벨 고블릿 스쿼트,kettlebell_goblet_squat,exercise_images/stable_key/kettlebell_goblet_squat.png,HIGH,0,user_approved_stable_key_asset
케틀벨 헤일로,kettlebell_halo,exercise_images/stable_key/kettlebell_halo.png,HIGH,0,user_approved_stable_key_asset
케틀벨 원레그 루마니안 데드리프트,kettlebell_single_leg_rdl,exercise_images/stable_key/kettlebell_single_leg_rdl.png,HIGH,0,user_approved_stable_key_asset
랜드마인 안티로테이션,landmine_anti_rotation,exercise_images/stable_key/landmine_anti_rotation.png,HIGH,0,user_approved_stable_key_asset
랜드마인 좌우 회전,landmine_rotation,exercise_images/stable_key/landmine_rotation.png,HIGH,0,user_approved_stable_key_asset
래터럴 바운드,lateral_bound_continuous,exercise_images/stable_key/lateral_bound_continuous.png,HIGH,0,user_approved_stable_key_asset
머신 플라이,machine_chest_fly,exercise_images/stable_key/machine_chest_fly.png,HIGH,0,user_approved_stable_key_asset
메디신볼 체스트 패스,med_ball_chest_pass,exercise_images/stable_key/med_ball_chest_pass.png,HIGH,0,user_approved_stable_key_asset
메디신볼 위에서 아래로 슬램,med_ball_overhead_slam,exercise_images/stable_key/med_ball_overhead_slam.png,HIGH,0,user_approved_stable_key_asset
메디신볼 로테이셔널 스쿱 토스,med_ball_rotational_scoop_toss,exercise_images/stable_key/med_ball_rotational_scoop_toss.png,HIGH,0,user_approved_stable_key_asset
메디신볼 회전 아래로 슬램,med_ball_rotational_slam,exercise_images/stable_key/med_ball_rotational_slam.png,HIGH,0,user_approved_stable_key_asset
메디신볼 회전 옆으로 던지기,medicine_ball_rotational_throw,exercise_images/stable_key/medicine_ball_rotational_throw.png,HIGH,0,user_approved_stable_key_asset
메디신볼 3스텝 가속 던지기,medicine_ball_three_step_acceleration_throw,exercise_images/stable_key/medicine_ball_three_step_acceleration_throw.png,HIGH,0,user_approved_stable_key_asset
메디신볼 3스텝 감속 던지기,medicine_ball_three_step_deceleration_throw,exercise_images/stable_key/medicine_ball_three_step_deceleration_throw.png,HIGH,0,user_approved_stable_key_asset
짐내스틱 링 원암 로우,one_arm_gymnastic_ring_row,exercise_images/stable_key/one_arm_gymnastic_ring_row.png,HIGH,0,user_approved_stable_key_asset
서스펜션 트레이너 원암 로우,one_arm_suspension_trainer_row,exercise_images/stable_key/one_arm_suspension_trainer_row.png,HIGH,0,user_approved_stable_key_asset
플레이트 로테이셔널 프레스아웃,plate_rotational_press_out,exercise_images/stable_key/plate_rotational_press_out.png,HIGH,0,user_approved_stable_key_asset
원레그 힙 브릿지,single_leg_hip_bridge,exercise_images/stable_key/single_leg_hip_bridge.png,HIGH,0,user_approved_stable_key_asset
맨몸 스탠딩 카프 레이즈,standing_bodyweight_calf_raise,exercise_images/stable_key/standing_bodyweight_calf_raise.png,HIGH,0,user_approved_stable_key_asset
스탠딩 카프 레이즈 머신,standing_calf_raise_machine,exercise_images/stable_key/standing_calf_raise_machine.png,HIGH,0,user_approved_stable_key_asset
덤벨 스탠딩 카프 레이즈,standing_dumbbell_calf_raise,exercise_images/stable_key/standing_dumbbell_calf_raise.png,HIGH,0,user_approved_stable_key_asset
서스펜션 트레이너 인버티드 로우,suspension_trainer_inverted_row,exercise_images/stable_key/suspension_trainer_inverted_row.png,HIGH,0,user_approved_stable_key_asset
바이퍼 회전 아래로,vipr_chop,exercise_images/stable_key/vipr_chop.png,HIGH,0,user_approved_stable_key_asset
바이퍼 회전 위로,vipr_rotational_lift,exercise_images/stable_key/vipr_rotational_lift.png,HIGH,0,user_approved_stable_key_asset
바이퍼 로테이셔널 프레스아웃,vipr_rotational_press_out,exercise_images/stable_key/vipr_rotational_press_out.png,HIGH,0,user_approved_stable_key_asset
바이퍼 스텝 앤 로테이트,vipr_step_and_rotate,exercise_images/stable_key/vipr_step_and_rotate.png,HIGH,0,user_approved_stable_key_asset
